SPCD,SPECIES_SYMBOL,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
5155,ACMI7,State Street Maple,Acer,miyabei,,Morton,55,55,,,3,,,,,,X,,,H,,,,,,N,,W,,,,7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_PNWRS,6/8/2017 0:00,798795,FS_NIMS,3/29/2022 0:00,732862,
5149,ACMO10,Painted maple,Acer,mono,,,55,55,,,3,37,,X,X,,,X,,H,,,,,,N,X,,,,,6,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.841,0.47,24,0.53,24,91,24,70,24,0.52,24,10.9,24,,,,,,,,,,,,,,,FS_NIMS_NRS,5/1/2014 0:00,440,FS_NIMS,3/29/2022 0:00,732862,1.616468427
6012,ACMU,spineless wattle,Acacia,muricata,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
313,ACNE2,boxelder,Acer,negundo,,,41,47,,,3,36,208,X,X,X,X,X,,H,,,,X,,Y,E,W,,,,1.7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,19,0.5,22,92.3,22,90.78571,22,0.46,19,8.6,21,0.11585,0.94181,0.1074,1,0.84,0.71,0.45,0.45,0.491,0.979,0.766,0.565,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.90926346
6013,ACNI2,gum arabic tree,Acacia,nilotica,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
314,ACNI5,black maple,Acer,nigrum,,,31,47,,,4,27,96,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84103,0.52,1,0.54,6,89.92593,11,69.5,22,0.57,1,15.6,21,0.12798,0.92267,0.12506,1,0.84,0.71,0.45,0.45,0.491,0.979,0.766,0.565,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.72347677
5150,ACPA2,Japanese maple,Acer,palmatum,,,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.80524,0.48,25,0.53,25,91,24,70,24,0.53,25,11.16,25,0.12766,0.91979,0.12152,,,,,,,0.979,0.766,0.566,0.45,0.45,FS_NIMS_NRS,5/1/2014 0:00,440,FS_NIMS,4/1/2022 0:00,732862,1.76
6014,ACPA81,South Wales wattle,Acacia,parramattensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.77,,0.77,,,,,,0.77,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
315,ACPE,striped maple,Acer,pensylvanicum,,,43,47,,,3,27,221,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.44,11,0.5,22,89.1,22,71.18182,22,0.46,11,8.6,21,0.11585,0.94181,0.1074,0.941,0.709,0.533,0.317,0.241,0.491,0.979,0.766,0.565,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.727770203
320,ACPL,Norway maple,Acer,platanoides,,,31,47,,,4,25,146,X,X,X,,X,,H,,,,,,N,E,,,,,1.7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84103,0.47,24,0.53,24,90.57,24,70.29,24,0.52,24,10.88,24,0.11585,0.94181,0.1074,1,0.78,0.45,0.42,0.42,0.491,0.979,0.766,0.565,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.725062321
5157,ACPL2,sunset maple,Acer,platanoides x truncatum,,,55,55,,,3,37,,,,,X,,,H,,,,,,N,,W,,,,7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.841,0.47,24,0.53,24,90.57,24,70.29,24,0.52,24,10.88,24,,,,,,,,,,,,,,,FS_NIMS_PNWRS,6/8/2017 0:00,798795,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.725062321
6015,ACPO3,Acacia polyacantha,Acacia,polyacantha,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
5151,ACPS,sycamore maple,Acer,pseudoplatanus,,,55,55,,,3,37,221,X,X,X,,X,,H,,,,,,N,X,,,,,6,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.47,24,0.53,24,90.54,24,70.16,24,0.52,24,10.81,24,,,,,,,,,,0.979,0.766,0.565,0.45,0.45,FS_NIMS_NRS,5/1/2014 0:00,440,FS_NIMS_PNWRS,8/31/2022 0:00,67572,1.76
316,ACRU,red maple,Acer,rubrum,,,32,47,,,3,25,95,X,X,,,X,X,H,X,X,,,,Y,E,,,,,1.7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.7443,0.49,1,0.6,5,78.95,11,63.53061,5,0.54,1,8.6,34,0.11585,0.94181,0.1074,0.963,0.716,0.583,0.317,0.241,0.491,1.002,0.773,0.618,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.649996656
317,ACSA2,silver maple,Acer,saccharinum,,,32,47,,,3,25,97,X,X,,,X,X,H,X,X,,,,Y,E,,,,,1.7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.7443,0.44,1,0.57,5,79.92982,22,67.54545,5,0.47,1,8.6,21,0.11585,0.94181,0.1074,0.941,0.709,0.533,0.317,0.241,0.491,0.979,0.766,0.565,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.687868753
318,ACSA3,sugar maple,Acer,saccharum,,,31,47,,,4,27,96,X,X,,,X,X,H,X,X,,,,Y,E,,,,,1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84103,0.56,1,0.54,5,89.92593,11,57.39286,5,0.63,1,15.6,34,0.12798,0.92267,0.12506,1,0.84,0.71,0.45,0.45,0.491,0.956,0.761,0.526,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.616468427
319,ACSP2,mountain maple,Acer,spicatum,,,43,47,,,4,25,221,X,X,,,X,,H,,,,,,N,E,,,,,1.7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.53,24,90.57,24,70.29,24,0.52,24,10.88,24,0.11585,0.94181,0.1074,0.941,0.709,0.533,0.317,0.241,0.491,0.979,0.766,0.565,0.45,0.45,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.725062321
5152,ACTA80,tatarian maple,Acer,tataricum,,,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.47,25,0.53,25,90.54,25,70.16,25,0.52,25,10.81,25,,,,,,,,,,,,,,,FS_NIMS_NRS,5/1/2014 0:00,440,FS_NIMS,1/15/2020 0:00,732862,2
6018,ACTO,poponax,Acacia,tortuosa,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
5156,ACTR7,Three Flower Maple,Acer,triflorum,,,55,55,,,3,,,,,,X,,,H,,,,,,N,,W,,,,7,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_PNWRS,6/8/2017 0:00,798795,FS_NIMS,3/29/2022 0:00,732862,
6020,ACVE2,prickly Moses,Acacia,verticillata,,,55,55,,,3,37,146,,,X,,,,H,,,,,,N,,,,,,7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_PNWRS,8/28/2017 0:00,798795,FS_NIMS,8/11/2022 6:11,732862,
906,ACWR4,"Everglades palm, paurotis-palm",Acoelorraphe,wrightii,,,43,47,,,3,37,147,,,,,X,,H,,,,,,N,E,,,,,2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.758473594
6025,ADDI3,baobab,Adansonia,digitata,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6029,ADENA,beadtree,Adenanthera,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.68,,0.68,,,,,,0.68,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6028,ADPA,red beadtree,Adenanthera,pavonina,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6026,ADRI,wild lime,Adelia,ricinella,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
333,AECA,California buckeye,Aesculus,californica,,,41,47,,,3,27,221,,,X,,,,H,,,,,,N,,W,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.33
332,AEFL,yellow buckeye,Aesculus,flava,,,43,47,,,3,27,101,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.33,11,0.5,22,89.1,22,142.81818,5,0.36,11,15,21,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.328703689
331,AEGL,Ohio buckeye,Aesculus,glabra,,,41,47,,,3,27,101,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.33
334,AEGLA,Texas buckeye,Aesculus,glabra,arguta,,41,47,,,3,27,101,X,,,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.33
5163,AEHI,horse chestnut,Aesculus,hippocastanum,,,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,,,,,,,,,,,,,,,FS_NIMS_NRS,5/1/2014 10:12,440,FS_NIMS_NRS,4/19/2019 10:47,981125,1.76
6032,AEMA,Caribbean spiritweed,Aegiphila,martinicensis,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
336,AEPA,red buckeye,Aesculus,pavia,,,43,47,,,3,27,101,X,X,,,X,,H,,,,,,N,E,,,,,2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.33
5164,AEPA2,bottlebrush buckeye,Aesculus,parviflora,,,55,55,,,3,37,,X,X,,,X,,H,,,,,,N,X,,,,,6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_NRS,5/1/2014 0:00,440,FS_NIMS,3/29/2022 0:00,732862,1.76
330,AESCU,"buckeye, horsechestnut spp.",Aesculus,spp.,,,41,47,,,3,27,221,X,X,X,,X,,H,,,,,,N,E,W,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,0.12766,0.91979,0.12152,1,0.84,0.71,0.45,0.45,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.33
337,AESY,painted buckeye,Aesculus,sylvatica,,,41,47,,,3,27,101,,,,,X,,H,,,,,,Y,E,,,,,2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.33,25,0.5,25,89,25,143,25,0.36,25,15,25,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,2.33
6034,AFFA,yellowwood,Afrocarpus,falcatus,,,55,55,,,3,37,146,,,X,,,,H,,,,,,Y,,X,,,,7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_PNWRS,11/30/2017 10:44,981125,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6035,AFGR,East African yellowwood,Afrocarpus,gracilior,,,55,55,,,3,37,146,,,X,,,,H,,,,,,Y,,X,,,,7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_PNWRS,11/30/2017 10:44,981125,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6036,AGAU4,kauri,Agathis,australis,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6047,AGLAI,Aglaia,Aglaia,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.66,,0.66,,,,,,0.66,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6042,AGMA14,Titimel,Aglaia,mariannensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66,26,0.66,26,80.49,26,75.13,26,0.66,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6043,AGPA19,mesecheues,Aglaia,palauensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66,26,0.66,26,80.49,26,75.13,26,0.66,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6044,AGPO4,"karasyu, marasau",Aglaia,ponapensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66,26,0.66,26,80.49,26,75.13,26,0.66,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6037,AGRO6,Queensland kauri,Agathis,robusta,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6046,AGSA9,laga ali,Aglaia,samoensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66,26,0.66,26,80.49,26,75.13,26,0.66,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
341,AIAL,ailanthus,Ailanthus,altissima,,,43,47,,54,4,25,146,X,X,X,,X,,H,,,,,,Y,E,W,,P,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.46,11,0.45,22,78.06667,22,74.19565,22,0.53,11,15,21,0.12766,0.91979,0.12152,0.944,0.734,0.583,0.37,0.282,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.746909938
6048,AICO2,Olomea,Aidia,cochinchinensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.66297,26,0.66297,26,80.49,26,75.13,26,0.66297,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6051,AILAN,ailanthus,Ailanthus,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.37454,,0.37454,,,,,,0.37454,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6053,AIMI,Aiphanes minima,Aiphanes,minima,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6049,AIRA2,Aidia racemosa,Aidia,racemosa,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.7706,,0.7706,,,,,,0.7706,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
